id,carat,cut,color,clarity,depth,table,x,y,z,price
37040,0.42,Ideal,G,SI2,62.0,56.0,4.82,4.8,2.98,837
142672,0.5,Good,G,VS2,63.9,56.0,5.02,5.05,3.22,1337
29409,2.01,Ideal,H,SI2,62.3,55.0,7.99,8.08,5.02,16174
82366,1.55,Ideal,G,VVS2,62.0,58.0,7.37,7.41,4.59,15528
187479,0.3,Very Good,E,VS2,60.4,59.0,4.34,4.37,2.62,658
133036,0.72,Good,E,SI2,63.3,56.0,5.69,5.73,3.62,2296
22975,0.41,Very Good,D,SI1,62.5,55.0,4.74,4.78,2.98,796
39582,1.1,Ideal,F,VS2,62.5,57.0,6.62,6.56,4.13,6303
42301,1.22,Premium,H,SI1,61.2,58.0,6.88,6.84,4.21,6353
104652,0.4,Ideal,G,VVS1,62.0,55.0,4.75,4.77,2.95,1074
141014,1.38,Ideal,J,SI2,62.6,56.0,7.02,7.11,4.42,6350
44554,1.0,Premium,D,SI1,59.3,60.0,6.55,6.51,3.89,5880
188253,0.43,Ideal,I,VVS1,60.7,57.0,4.86,4.9,2.96,1054
83588,0.45,Ideal,H,SI1,60.9,55.0,4.96,5.01,3.04,1084
52720,0.56,Very Good,F,VS2,60.8,58.0,5.31,5.36,3.25,1719
89429,1.24,Ideal,H,SI1,62.2,57.0,6.9,6.88,4.28,6586
75155,1.02,Ideal,D,VS1,62.0,55.0,6.48,6.44,4.0,8483
92919,0.71,Premium,F,SI1,60.4,61.0,5.8,5.73,3.48,2450
103822,0.72,Premium,E,VS2,62.2,57.0,5.72,5.76,3.57,2810
117862,0.35,Ideal,D,VVS2,61.5,56.0,4.57,4.59,2.81,1169
147999,1.01,Very Good,F,SI2,60.4,58.0,6.53,6.55,3.96,4620
14034,1.01,Very Good,D,SI2,63.3,58.0,6.36,6.33,4.01,4541
20909,0.74,Ideal,E,VS2,63.0,57.0,5.76,5.8,3.63,2819
72632,1.02,Premium,G,VS1,61.0,58.0,6.54,6.5,3.98,6890
99735,0.41,Premium,G,VS1,61.9,58.0,4.76,4.78,2.95,899
167870,2.02,Very Good,H,SI1,62.7,56.0,8.03,8.1,5.06,18198
66332,1.5,Ideal,J,VVS2,61.2,57.0,7.36,7.31,4.49,9433
93052,0.34,Premium,D,VS2,60.4,60.0,4.5,4.56,2.73,626
44198,2.01,Premium,H,SI2,62.6,58.0,8.05,8.01,5.04,15499
190485,0.51,Ideal,D,VS2,60.9,55.0,5.18,5.21,3.16,1787
173585,0.32,Ideal,I,VS1,63.0,56.0,4.39,4.36,2.75,648
31137,0.41,Ideal,E,VS1,61.9,55.0,4.78,4.81,2.97,1153
115210,1.53,Very Good,E,SI2,60.9,59.0,7.42,7.35,4.48,8848
81105,0.37,Ideal,G,VS1,60.9,55.0,4.66,4.69,2.85,726
186594,0.76,Ideal,F,SI1,62.0,55.0,5.83,5.87,3.64,3136
156844,0.52,Ideal,F,VS2,60.8,56.0,5.23,5.19,3.18,1676
105898,0.7,Very Good,F,VS2,62.3,59.0,5.69,5.73,3.56,2737
168229,0.71,Premium,F,SI2,60.1,60.0,5.84,5.81,3.48,2488
39414,0.3,Very Good,H,SI1,62.8,58.0,4.3,4.33,2.71,478
119254,1.2,Premium,F,VS2,62.4,59.0,6.68,6.71,4.18,9138
151316,1.13,Premium,H,VS2,62.6,59.0,6.68,6.65,4.18,5618
22201,0.7,Premium,F,VS1,60.4,60.0,5.77,5.73,3.47,2862
111412,1.17,Ideal,F,SI1,62.5,55.0,6.74,6.7,4.21,6797
78091,1.6,Premium,E,VS2,60.6,60.0,7.63,7.57,4.6,16642
185035,1.2,Ideal,E,SI2,62.7,56.0,6.75,6.72,4.22,4330
95954,0.51,Very Good,E,VS2,61.1,63.0,5.04,5.07,3.09,1546
117417,0.43,Ideal,F,VVS2,62.0,56.0,4.81,4.83,2.98,1196
9669,0.3,Ideal,I,VS2,62.0,57.0,4.33,4.3,2.67,473
26963,0.33,Ideal,I,VS1,61.6,56.0,4.47,4.5,2.76,555
34332,0.73,Ideal,D,SI2,62.1,55.0,5.79,5.81,3.61,2633
104348,1.07,Ideal,I,SI2,62.0,57.0,6.55,6.59,4.06,3977
63562,0.31,Very Good,G,SI2,57.9,60.0,4.33,4.35,2.4,363
164983,0.76,Ideal,F,VS1,61.4,56.0,5.89,5.94,3.63,3142
23690,0.53,Ideal,G,VVS1,62.5,56.0,5.18,5.16,3.23,2163
61894,0.34,Very Good,G,VS2,62.2,58.0,4.49,4.53,2.82,596
121662,0.33,Ideal,H,VVS1,61.7,55.0,4.43,4.46,2.74,722
3562,1.02,Very Good,H,SI1,63.2,58.0,6.43,6.38,4.05,4191
114046,0.3,Very Good,H,VVS1,63.0,58.0,4.25,4.28,2.69,752
134625,1.2,Premium,H,SI2,60.4,55.0,6.95,6.88,4.18,5698
49448,0.32,Premium,E,VVS2,60.5,58.0,4.44,4.42,2.68,1080
12326,0.8,Premium,F,VS2,61.0,57.0,5.92,5.97,3.64,3462
62384,2.0,Good,I,VS1,64.6,57.0,7.88,7.82,5.07,16021
113344,0.84,Premium,G,VS2,60.1,59.0,6.2,6.14,3.71,4309
192614,0.63,Ideal,D,SI1,61.2,56.0,5.53,5.55,3.39,1939
41155,0.72,Premium,G,SI2,60.6,60.0,5.76,5.79,3.51,2364
106540,0.38,Ideal,H,VVS2,62.0,55.0,4.66,4.64,2.88,1125
62683,0.8,Ideal,F,SI1,60.2,57.0,6.04,6.0,3.64,2970
142326,1.11,Premium,G,VS2,60.5,60.0,6.7,6.65,4.04,5816
53518,1.09,Ideal,H,SI1,61.4,56.0,6.68,6.64,4.1,5219
189282,1.51,Premium,E,SI2,62.2,59.0,7.3,7.37,4.57,8299
40454,0.41,Ideal,F,VS1,61.8,55.0,4.79,4.76,2.95,933
90380,1.01,Premium,E,SI2,61.6,58.0,6.4,6.42,3.94,4280
32481,0.7,Very Good,E,VS2,58.1,57.0,5.84,5.8,3.39,3033
14406,1.01,Good,E,SI1,57.4,61.0,6.5,6.59,3.81,4774
146519,0.9,Very Good,E,SI2,61.2,60.0,6.08,6.13,3.73,3506
132755,0.41,Ideal,G,VVS1,60.2,57.0,4.85,4.81,2.89,1106
98506,0.37,Good,F,SI1,64.0,58.0,4.49,4.52,2.87,673
172302,1.51,Very Good,E,SI1,62.3,57.0,7.27,7.37,4.57,11230
192236,0.9,Premium,F,SI1,62.0,59.0,6.19,6.13,3.81,4092
150314,0.37,Premium,E,VVS2,60.8,59.0,4.65,4.61,2.82,1082
165976,0.36,Ideal,G,VVS1,61.5,55.0,4.61,4.58,2.83,955
181021,0.31,Ideal,D,VS2,62.2,56.0,4.31,4.34,2.69,642
120478,0.26,Ideal,E,VVS1,62.5,54.0,4.08,4.11,2.56,858
34723,1.32,Fair,J,VS2,63.6,59.0,6.87,6.92,4.38,5218
127373,1.01,Premium,H,SI2,62.9,61.0,6.33,6.3,3.98,4158
4604,0.51,Ideal,F,VS1,61.5,55.0,5.17,5.15,3.17,1753
54889,0.32,Good,E,VVS1,63.7,56.0,4.36,4.36,2.78,829
158184,1.0,Premium,F,SI2,60.0,57.0,6.44,6.39,3.86,4081
165110,1.57,Ideal,E,SI1,62.2,56.0,7.44,7.49,4.64,10769
121659,0.75,Ideal,I,VS1,62.4,55.0,5.84,5.85,3.64,2473
23590,0.7,Premium,H,SI1,62.8,60.0,5.69,5.64,3.56,2079
185706,0.26,Ideal,H,VVS1,62.8,55.0,4.0,4.07,2.53,478
41652,0.36,Ideal,D,SI1,62.4,55.0,4.55,4.58,2.85,694
172008,0.5,Premium,E,SI1,61.0,58.0,5.17,5.12,3.15,1427
145581,0.5,Good,G,SI1,63.8,58.0,5.08,5.03,3.22,1203
98311,0.41,Ideal,E,VVS2,62.0,56.0,4.78,4.74,2.95,1243
66116,0.3,Ideal,H,IF,61.8,56.0,4.29,4.31,2.66,764
176850,1.17,Very Good,E,SI1,62.3,57.0,6.68,6.73,4.18,6335
85574,0.3,Very Good,H,SI1,62.6,58.0,4.18,4.21,2.63,421
22500,2.03,Premium,F,SI1,62.3,59.0,8.04,7.99,4.99,17803
130837,1.21,Ideal,I,VVS2,61.6,55.0,6.84,6.87,4.22,7072
21792,1.01,Premium,H,SI2,60.8,61.0,6.42,6.45,3.91,4195
49431,0.41,Ideal,I,VVS1,61.5,55.0,4.79,4.82,2.96,827
5952,0.41,Premium,D,VVS2,61.3,58.0,4.75,4.77,2.92,1200
62685,1.01,Good,G,VS2,58.4,59.0,6.53,6.49,3.8,5999
69647,0.53,Premium,G,VS2,60.9,59.0,5.18,5.21,3.17,1415
73098,0.4,Ideal,E,VVS2,60.0,57.0,4.82,4.78,2.87,1016
179852,0.71,Ideal,E,SI1,61.5,57.0,5.73,5.79,3.55,2726
26818,0.3,Ideal,I,VVS1,61.9,58.0,4.28,4.31,2.66,552
158287,0.34,Ideal,D,SI1,61.8,56.0,4.52,4.49,2.78,851
8629,0.34,Ideal,G,VS2,61.7,56.0,4.48,4.52,2.78,565
77525,0.43,Ideal,E,VS1,61.8,56.0,4.82,4.86,2.99,1369
128726,0.23,Very Good,H,VVS1,58.8,61.0,3.95,3.98,2.35,378
163983,0.52,Ideal,D,SI1,61.8,55.0,5.16,5.2,3.21,1684
107538,0.3,Premium,G,VVS2,61.6,58.0,4.28,4.32,2.65,679
88314,1.3,Premium,J,SI1,62.4,57.0,6.93,6.89,4.32,5236
46588,0.51,Ideal,H,VS2,60.6,59.0,5.21,5.18,3.14,1439
163517,1.21,Ideal,J,SI1,61.8,57.0,6.79,6.83,4.2,4702
125466,1.58,Ideal,H,SI1,62.3,55.0,7.42,7.45,4.64,11104
123482,0.7,Ideal,F,VS1,61.6,57.0,5.7,5.73,3.52,3035
15885,0.59,Ideal,F,VS1,62.0,57.0,5.36,5.38,3.33,2063
49360,0.4,Premium,F,VVS1,60.9,58.0,4.77,4.79,2.91,1167
167402,0.7,Premium,H,SI1,61.6,61.0,5.66,5.7,3.5,2158
81772,0.26,Ideal,F,VS1,62.4,56.0,4.06,4.09,2.54,597
104175,0.3,Very Good,D,VVS2,62.9,57.0,4.28,4.31,2.7,790
4565,0.91,Premium,F,SI1,62.7,59.0,6.24,6.17,3.89,4036
47617,0.3,Very Good,F,SI2,62.5,58.0,4.23,4.27,2.66,422
159224,0.41,Ideal,H,SI1,61.6,56.0,4.75,4.72,2.92,876
190699,1.01,Premium,F,SI1,60.0,62.0,6.52,6.57,3.94,4642
166057,0.54,Very Good,G,VVS2,62.8,56.0,5.17,5.13,3.25,1909
64764,0.32,Ideal,H,VS2,61.4,57.0,4.35,4.39,2.69,505
141477,0.41,Premium,G,VVS2,60.8,60.0,4.78,4.8,2.91,1007
81375,0.7,Good,F,SI2,63.3,55.0,5.59,5.66,3.56,2266
33037,0.76,Very Good,I,SI1,60.0,58.0,5.87,5.91,3.54,2326
191867,1.61,Premium,E,VS2,62.2,58.0,7.48,7.53,4.67,14790
71653,0.33,Very Good,I,VS1,62.5,57.0,4.38,4.41,2.75,538
32138,1.0,Ideal,G,VS2,61.5,55.0,6.41,6.45,3.96,5504
13770,0.35,Premium,F,VS2,62.1,59.0,4.58,4.54,2.83,906
99039,0.93,Premium,F,SI2,62.3,60.0,6.19,6.25,3.88,3577
105598,2.2,Ideal,I,VS2,60.0,59.0,8.5,8.47,5.09,17050
105873,0.71,Ideal,E,SI2,61.8,57.0,5.73,5.76,3.55,2378
146704,0.41,Premium,F,VS1,60.3,58.0,4.83,4.79,2.9,1007
134005,2.05,Premium,I,SI2,60.9,59.0,8.24,8.19,5.0,14127
94892,0.5,Ideal,D,SI1,62.9,57.0,5.12,5.09,3.21,1436
116120,2.02,Very Good,I,SI2,63.5,58.0,8.05,7.93,5.06,9850
90321,1.54,Very Good,E,SI2,61.9,59.0,7.4,7.42,4.57,10483
94800,1.19,Ideal,G,VVS1,61.9,55.0,6.78,6.84,4.22,9998
163413,1.01,Very Good,D,SI1,62.3,60.0,6.33,6.36,3.96,5366
136886,0.3,Ideal,F,VS1,62.3,56.0,4.27,4.31,2.67,657
10247,1.3,Premium,H,VS2,60.8,58.0,7.02,7.08,4.28,7426
78408,1.5,Premium,E,SI2,62.7,58.0,7.3,7.24,4.56,7392
147799,0.52,Ideal,H,SI1,62.1,55.0,5.14,5.11,3.18,1175
18135,1.1,Ideal,H,SI1,61.6,55.0,6.65,6.68,4.1,5636
110177,0.9,Good,F,SI1,63.7,58.0,6.12,6.08,3.88,3640
72130,0.9,Very Good,F,SI2,62.3,63.0,6.11,6.08,3.79,4007
30004,0.57,Ideal,D,SI1,61.6,57.0,5.34,5.29,3.28,1773
10424,1.01,Ideal,G,VS2,62.0,56.0,6.36,6.41,3.96,6108
113944,1.02,Very Good,F,SI2,62.2,60.0,6.47,6.44,4.01,4959
171484,0.36,Premium,E,VS1,59.3,58.0,4.66,4.68,2.75,1052
28444,1.51,Ideal,H,SI1,62.2,54.0,7.34,7.3,4.55,10277
76491,0.7,Ideal,D,VVS2,62.9,55.0,5.63,5.67,3.55,3495
59871,0.33,Ideal,D,SI2,61.8,56.0,4.42,4.46,2.75,427
187412,0.72,Very Good,F,SI2,62.5,62.0,5.71,5.75,3.57,2109
86039,1.2,Very Good,G,VS1,63.4,55.0,6.62,6.67,4.2,8430
107252,0.9,Good,I,SI1,63.8,58.0,6.09,6.15,3.91,4682
66800,1.06,Ideal,G,VS1,62.2,56.0,6.52,6.51,4.05,7788
98491,1.08,Ideal,H,VS2,62.1,56.0,6.59,6.56,4.08,5624
162756,1.11,Ideal,H,VS1,60.6,57.0,6.72,6.76,4.08,6026
140388,0.39,Premium,D,VVS2,60.4,58.0,4.73,4.75,2.86,1200
162473,0.53,Ideal,F,VS2,61.1,56.0,5.22,5.25,3.2,1631
122821,0.73,Ideal,G,VVS2,61.0,57.0,5.79,5.83,3.55,2697
44822,0.52,Ideal,F,VS2,62.4,56.0,5.13,5.1,3.2,1559
146444,0.38,Ideal,E,VVS2,60.9,57.0,4.7,4.73,2.87,1234
108414,0.3,Ideal,I,VS1,62.2,55.0,4.28,4.31,2.67,434
13023,0.3,Ideal,E,VS2,61.0,56.0,4.4,4.37,2.67,844
165520,0.42,Premium,D,SI1,60.9,59.0,4.83,4.84,2.94,810
29947,0.41,Ideal,F,VS2,60.3,57.0,4.83,4.86,2.92,1107
143490,0.56,Ideal,D,VS2,60.1,55.0,5.36,5.38,3.25,1883
126467,1.33,Premium,H,SI1,62.1,58.0,7.09,7.03,4.37,7713
108428,0.77,Ideal,G,VVS2,61.8,57.0,5.9,5.87,3.64,3750
71245,2.0,Premium,I,VS1,60.7,60.0,8.12,8.07,4.93,16261
52978,0.3,Ideal,D,VS2,62.5,57.0,4.26,4.28,2.67,911
166026,1.01,Ideal,D,VS2,61.9,57.0,6.39,6.45,3.97,7378
83950,0.32,Ideal,E,VS2,62.0,54.2,4.4,4.41,2.73,846
36384,0.31,Ideal,F,VS2,61.3,55.0,4.38,4.35,2.68,802
57328,0.4,Premium,I,VS1,62.1,59.0,4.72,4.68,2.92,945
138599,0.72,Ideal,E,SI1,61.7,56.0,5.77,5.81,3.57,2553
126576,1.04,Premium,H,SI1,61.0,59.0,6.53,6.56,3.99,5206
16028,0.85,Ideal,F,VS2,61.7,54.0,6.07,6.1,3.76,4224
154325,0.7,Premium,E,SI2,61.3,59.0,5.68,5.63,3.47,2095
173409,0.73,Ideal,E,SI1,61.6,55.0,5.79,5.82,3.57,2723
47115,0.8,Ideal,G,SI2,61.6,57.0,5.94,5.98,3.66,2967
75746,0.71,Ideal,I,VS2,62.3,56.0,5.72,5.76,3.58,2426
78024,2.02,Premium,H,SI2,62.1,61.0,8.06,7.97,4.98,15760
191408,0.53,Ideal,E,VS1,61.6,56.0,5.21,5.24,3.22,2177
45652,0.32,Premium,I,VVS1,62.0,59.0,4.35,4.36,2.7,780
161232,1.02,Good,H,SI2,64.2,58.0,6.35,6.33,4.07,4032
2013,1.66,Ideal,G,VS2,61.5,54.0,7.64,7.55,4.68,14646
33671,0.81,Very Good,E,SI2,62.4,54.0,5.96,5.98,3.69,2803
67884,1.4,Premium,G,SI2,62.7,58.0,7.19,7.08,4.46,7070
19870,0.53,Very Good,F,SI2,61.2,57.0,5.23,5.24,3.2,1142
551,0.31,Ideal,F,SI1,61.3,55.0,4.39,4.35,2.68,618
126210,1.2,Premium,G,VS1,61.6,58.0,6.84,6.81,4.2,8631
37004,1.09,Ideal,H,VS2,61.3,57.0,6.59,6.68,4.06,5736
67095,1.51,Premium,G,SI1,60.4,59.0,7.38,7.44,4.48,11209
70165,0.93,Premium,E,SI1,62.0,62.0,6.3,6.23,3.89,4739
164720,0.33,Premium,F,VS2,61.4,58.0,4.47,4.51,2.76,666
144724,1.25,Premium,J,VS2,62.8,59.0,6.83,6.77,4.27,5460
130917,2.01,Ideal,I,VS2,62.7,57.0,8.07,8.02,5.05,16544
175635,0.42,Ideal,G,VS2,62.7,56.0,4.79,4.77,2.99,847
149896,1.15,Very Good,I,VS2,62.0,58.0,6.71,6.68,4.15,5302
169013,1.11,Very Good,E,SI2,62.1,58.0,6.66,6.6,4.12,4932
170330,0.54,Very Good,H,VVS1,59.4,62.0,5.27,5.34,3.16,1819
165828,1.08,Good,G,I1,63.5,56.0,6.52,6.57,4.14,3452
150503,0.31,Premium,F,IF,60.7,59.0,4.39,4.41,2.67,921
184451,0.33,Ideal,F,VS2,62.0,56.0,4.43,4.47,2.76,667
120833,0.3,Ideal,E,VVS2,62.0,56.0,4.33,4.35,2.69,789
71398,0.5,Good,F,VS1,63.4,57.0,5.04,5.07,3.21,1699
58131,1.19,Premium,H,SI1,60.3,58.0,6.88,6.78,4.12,5842
181630,0.42,Very Good,E,VS2,61.8,59.0,4.79,4.83,2.97,929
51217,0.64,Ideal,E,VS2,61.5,57.0,5.55,5.64,3.43,2313
92036,1.24,Ideal,G,SI1,61.8,57.0,6.85,6.88,4.25,5996
172409,0.9,Ideal,E,SI2,61.8,57.0,6.18,6.22,3.83,3714
26096,0.76,Ideal,F,VVS1,62.1,55.0,5.88,5.85,3.64,3670
2072,0.53,Fair,D,SI1,64.6,55.0,5.09,5.05,3.29,1308
33336,1.24,Very Good,I,SI2,61.5,58.0,6.9,6.94,4.25,5554
133015,1.0,Premium,E,SI1,60.8,61.0,6.44,6.39,3.9,5200
23180,1.0,Good,F,SI1,62.7,64.0,6.32,6.29,3.94,3936
46743,0.4,Premium,D,VVS2,60.6,61.0,4.79,4.75,2.9,973
175729,1.6,Ideal,D,VS2,61.9,55.5,7.5,7.6,4.67,16240
81709,1.06,Premium,F,SI2,62.6,59.0,6.49,6.46,4.05,4533
30319,0.23,Premium,D,VS2,60.8,61.0,3.99,3.95,2.42,404
61651,0.55,Ideal,F,VVS2,61.7,57.0,5.29,5.26,3.25,2013
58143,0.33,Premium,G,VS1,60.2,58.0,4.49,4.47,2.69,666
59589,0.71,Ideal,D,VS2,61.2,57.0,5.71,5.75,3.51,2893
150588,0.71,Premium,E,SI1,61.8,58.0,5.76,5.72,3.54,2562
147506,0.59,Very Good,D,SI1,61.9,59.0,5.35,5.37,3.31,1693
1775,0.4,Premium,G,VVS1,61.0,58.0,4.8,4.77,2.92,1179
79011,0.34,Ideal,G,VS2,62.2,57.0,4.45,4.41,2.76,765
120321,1.06,Very Good,I,VS2,60.6,57.0,6.58,6.61,3.99,5052
118041,0.41,Very Good,E,VVS1,63.1,56.0,4.73,4.7,2.97,1213
34902,1.0,Good,I,VS2,63.8,58.0,6.27,6.34,4.02,4082
117603,1.0,Premium,F,SI2,60.8,59.0,6.49,6.45,3.92,4469
145280,0.23,Very Good,E,VVS2,61.2,61.0,3.94,3.97,2.41,485
46031,1.06,Ideal,I,SI2,60.2,60.0,6.58,6.67,3.99,4133
155190,0.9,Premium,H,SI1,62.1,58.0,6.17,6.19,3.83,4064
60757,0.3,Good,I,VS2,63.3,56.0,4.26,4.28,2.71,438
56617,0.39,Very Good,F,SI1,62.5,57.0,4.67,4.7,2.93,754
188819,1.01,Very Good,G,VS2,62.8,55.0,6.33,6.38,3.99,5242
133137,0.91,Ideal,F,SI1,62.9,56.0,6.17,6.14,3.87,4258
36818,1.12,Ideal,G,VS2,61.2,57.0,6.72,6.7,4.1,6177
58879,0.3,Ideal,D,VS2,61.3,57.0,4.33,4.28,2.64,911
139349,2.06,Premium,I,SI2,62.7,58.0,8.11,8.07,5.08,15977
130498,1.13,Ideal,H,SI2,62.2,57.0,6.65,6.69,4.15,4395
25550,0.31,Ideal,E,VVS2,62.2,55.0,4.36,4.33,2.7,733
94317,1.01,Very Good,H,SI1,60.9,61.0,6.41,6.54,3.93,4899
86795,1.11,Ideal,J,VS1,61.6,55.0,6.62,6.66,4.09,5012
144813,0.31,Ideal,G,SI1,61.0,56.0,4.35,4.38,2.66,489
138544,0.63,Ideal,I,VVS1,61.2,55.0,5.46,5.49,3.35,2277
172868,1.59,Ideal,H,VS1,62.4,55.0,7.48,7.54,4.68,13015
44682,0.9,Ideal,H,VS1,62.0,56.0,6.18,6.22,3.85,4022
152614,0.3,Very Good,G,VS2,63.3,57.0,4.28,4.25,2.7,630
151764,0.52,Very Good,E,VS2,62.9,54.0,5.08,5.15,3.23,1624
175221,0.5,Very Good,H,VS2,61.3,65.0,5.03,5.05,3.09,1337
73966,0.31,Premium,E,VVS2,62.6,62.0,4.31,4.27,2.69,728
100286,1.02,Premium,F,SI2,62.2,59.0,6.5,6.46,4.02,4940
7515,1.07,Premium,D,SI1,61.8,57.0,6.61,6.56,4.06,5627
145301,1.51,Premium,H,SI2,60.2,59.0,7.4,7.36,4.44,8442
67247,1.66,Ideal,G,VS2,62.3,57.0,7.53,7.59,4.71,14127
131904,0.92,Premium,G,SI2,62.7,54.0,6.25,6.21,3.9,3555
37341,0.34,Ideal,H,VS2,61.4,56.0,4.51,4.54,2.78,537
149936,0.42,Premium,F,SI1,60.0,58.0,4.85,4.88,2.91,969
144491,0.31,Fair,H,VS1,65.1,59.0,4.31,4.23,2.75,698
47476,0.32,Ideal,G,VS2,61.5,53.0,4.46,4.49,2.75,576
96952,0.3,Ideal,H,VVS1,61.6,58.0,4.27,4.3,2.64,684
109341,1.23,Premium,H,VS1,61.0,58.0,6.91,6.89,4.21,8064
109004,0.41,Ideal,E,SI2,61.4,57.0,4.75,4.8,2.93,639
73944,1.52,Very Good,H,SI1,63.4,57.0,7.3,7.33,4.65,9235
88,2.01,Ideal,I,SI1,60.3,59.0,8.18,8.25,4.96,15930
70928,1.91,Very Good,F,VS2,61.8,60.0,7.94,7.98,4.93,15377
3473,1.22,Ideal,G,VS1,61.8,56.0,6.84,6.88,4.23,7305
117339,0.53,Ideal,H,IF,61.8,56.0,5.19,5.24,3.23,1830
18947,0.5,Ideal,G,VVS2,61.7,56.0,5.11,5.14,3.16,1956
93394,0.51,Very Good,G,SI1,62.6,58.0,5.11,5.08,3.19,1272
30373,0.51,Premium,F,SI1,62.4,55.0,5.15,5.08,3.19,1294
173171,1.0,Ideal,H,VS2,61.6,56.0,6.43,6.4,3.95,5151
128845,1.01,Premium,F,VS2,61.5,58.0,6.46,6.44,3.96,6713
96464,0.36,Ideal,D,SI1,61.5,57.0,4.58,4.61,2.82,1112
151822,0.3,Ideal,G,VS1,61.8,55.0,4.32,4.3,2.66,776
108513,0.72,Ideal,I,SI1,61.8,56.0,5.78,5.81,3.58,2364
7694,0.52,Ideal,D,VS2,61.5,57.0,5.18,5.14,3.18,1956
184044,0.31,Ideal,G,VS1,62.3,56.0,4.32,4.35,2.7,729
81620,1.06,Premium,E,SI1,62.3,59.0,6.49,6.54,4.05,4791
98107,0.34,Premium,E,VS2,62.6,58.0,4.46,4.43,2.79,769
69976,0.41,Premium,D,SI1,61.0,59.0,4.76,4.69,2.89,1015
99278,0.4,Ideal,H,IF,62.0,56.0,4.74,4.76,2.94,1179
60148,0.31,Ideal,H,IF,61.3,55.0,4.38,4.4,2.69,777
170452,1.5,Good,I,SI1,62.4,62.0,7.23,7.29,4.53,8555
117430,0.72,Very Good,E,VS1,59.4,58.0,5.83,5.86,3.49,3145
33284,0.31,Ideal,F,VVS2,61.3,57.0,4.37,4.41,2.7,714
37514,1.62,Ideal,F,SI1,61.4,57.0,7.58,7.61,4.66,11922
34389,0.56,Ideal,G,VS2,61.9,55.0,5.28,5.32,3.28,1422
181576,0.72,Premium,D,VS1,59.3,62.0,5.85,5.9,3.49,3191
186143,0.3,Ideal,E,VVS2,61.7,54.0,4.31,4.34,2.67,742
157785,0.9,Ideal,G,SI1,63.6,56.0,6.08,6.13,3.88,3968
135684,0.41,Ideal,F,VS1,61.7,56.0,4.77,4.75,2.94,1076
176767,0.3,Premium,D,VS1,62.8,58.0,4.28,4.31,2.7,712
18336,0.4,Ideal,D,SI2,60.9,57.0,4.78,4.81,2.92,653
74002,1.2,Very Good,G,SI1,62.5,59.0,6.71,6.74,4.2,5665
192278,0.3,Premium,E,VS2,61.5,59.0,4.31,4.29,2.64,844
12635,0.71,Premium,F,SI1,61.6,59.0,5.74,5.72,3.53,2388
157092,0.9,Ideal,D,SI2,61.6,56.0,6.27,6.23,3.85,3634
187152,0.51,Very Good,D,SI1,62.3,63.0,5.05,5.08,3.16,1406
131287,0.53,Ideal,F,VS1,61.9,56.0,5.18,5.21,3.22,1710
86470,1.12,Premium,H,SI2,62.0,57.0,6.7,6.65,4.15,4033
40313,0.5,Very Good,G,VVS2,62.5,57.0,5.06,5.07,3.17,1772
173436,0.72,Very Good,I,VS1,63.7,56.0,5.66,5.7,3.61,2331
101326,1.01,Good,F,SI2,63.9,59.0,6.25,6.18,4.0,4459
157477,2.02,Ideal,G,SI2,62.1,56.0,8.06,8.16,5.05,17659
181739,0.71,Very Good,E,SI1,59.2,60.0,5.83,5.87,3.46,2318
12417,1.01,Very Good,E,SI2,62.9,56.0,6.39,6.36,4.01,4676
104570,0.55,Ideal,G,VS1,61.2,56.0,5.29,5.28,3.23,1843
2511,1.52,Premium,I,SI2,60.9,59.0,7.43,7.36,4.51,7817
133391,1.01,Good,F,SI2,62.4,58.0,6.28,6.39,3.96,4197
37415,0.4,Very Good,D,VS2,63.4,54.0,4.7,4.67,2.98,1125
170485,1.24,Premium,I,SI1,61.8,60.0,6.91,6.94,4.28,5755
188127,0.7,Ideal,I,VS1,62.6,55.0,5.65,5.69,3.55,2241
118892,1.2,Premium,E,VS1,60.8,59.0,6.86,6.78,4.14,10580
80582,0.9,Premium,H,SI2,62.3,58.0,6.19,6.16,3.85,2975
115628,0.5,Ideal,E,SI1,61.0,58.0,5.11,5.15,3.13,1304
185307,0.55,Ideal,G,VS2,61.1,57.0,5.3,5.33,3.25,1605
82766,0.5,Ideal,E,VS2,61.2,56.0,5.15,5.13,3.15,1720
21126,0.55,Ideal,F,VS1,61.2,57.0,5.26,5.31,3.24,1970
168633,1.5,Fair,E,SI2,64.5,56.0,7.22,7.17,4.62,8538
70531,0.59,Very Good,E,SI1,61.4,57.0,5.38,5.4,3.3,1608
20219,0.4,Ideal,F,SI1,62.4,55.0,4.7,4.72,2.94,737
29719,1.53,Very Good,H,VS2,59.7,58.0,7.48,7.57,4.49,11115
81990,1.0,Very Good,G,SI1,60.4,57.0,6.41,6.43,3.88,4541
125552,0.72,Ideal,D,VS2,62.2,57.0,5.74,5.76,3.58,2808
171636,1.05,Fair,I,SI1,65.8,61.0,6.22,6.25,4.13,3730
147556,1.0,Premium,H,SI2,60.9,61.0,6.47,6.41,3.92,3850
126956,0.42,Very Good,E,SI1,62.5,55.0,4.82,4.79,3.0,752
19665,1.01,Premium,E,VS2,62.9,59.0,6.39,6.35,4.0,6766
182272,0.39,Very Good,F,VS1,60.7,57.0,4.72,4.75,2.88,959
79222,0.7,Very Good,G,SI1,58.1,61.0,5.85,5.87,3.39,2548
